timestamp,epoch,train_loss,valid_loss,is_best_epoch,best_valid_loss,no_improve_count
2026-04-10 17:23:19,1,1.1066461876034737,0.943905308842659,1,0.943905308842659,0
2026-04-10 17:24:52,2,0.7809441834688187,0.5412950068712234,1,0.5412950068712234,0
