iter,train_rmse,valid_rmse
201,0.01007366378572549,0.01878455376174232
202,0.01006362346390242,0.01878090525189844
203,0.01006047299712374,0.01878190058012396
204,0.01005423970471603,0.01877829520886263
205,0.01003430230890463,0.01877298885946206
206,0.01002106935619782,0.01876695801293176
207,0.01001705673332366,0.01876796268260901
208,0.01000804936473345,0.01876539914768019
209,0.0100002486493766,0.01877517651711077
210,0.00999337796580315,0.01877403569982739
211,0.00998767951596461,0.01877390701419432
212,0.0099615869750453,0.0187731096634735
213,0.00995508903464899,0.01877335227445056
214,0.00994962973589737,0.01877377998842912
215,0.00994511161993255,0.01877390131162739
216,0.0099289822477658,0.01876435901892708
217,0.00991954425581511,0.01876251101126669
218,0.00991671652483648,0.01876166846069666
219,0.00991193901709986,0.01876068597943959
220,0.00990606546927253,0.01876032443345058
221,0.00990265431449587,0.01876155462264216
222,0.0098952639040599,0.01876156234913641
223,0.00988596525102968,0.01876173515484791
224,0.00987993284603814,0.01876103208855468
225,0.009872267503888,0.01875978922730882
226,0.00986175443079789,0.01875163802149935
227,0.00985308265217578,0.01874303499431185
228,0.00984496716761062,0.0187393338617646
229,0.00984092667110555,0.01873757859605084
230,0.00983000380839981,0.01873816801216201
231,0.00982288041770798,0.01873710568830549
232,0.00981236486632362,0.01873440666545486
233,0.00979007125858309,0.01872083225210725
234,0.00978222244310077,0.01871991296799122
235,0.00977654849448159,0.01872005391605433
236,0.00977087620841464,0.01871663510687606
237,0.00976685463652864,0.01871710834672132
238,0.00975545408817841,0.01871673171781783
239,0.00974956230774747,0.01871469076951615
240,0.00973960032166767,0.01870919498269277
241,0.00972506090651721,0.0187095750193003
242,0.00972061608172569,0.0187082106956795
243,0.00971749152903806,0.01870863270310924
244,0.00970479573797204,0.01870868067496475
245,0.00969702411101627,0.01870773046427832
246,0.00969302012431238,0.01870720363282223
247,0.00968540961778723,0.01870696345015244
248,0.00967437563667223,0.01870300071176717
249,0.00965755798039537,0.01870489659626663
250,0.0096459266697936,0.01869977147068595
251,0.00962823358102495,0.01869858494070709
252,0.00961902110816391,0.01869890980741283
253,0.00961607391961423,0.01869977254777405
254,0.00960211896704802,0.0186989911191918
255,0.00959167371814962,0.01870002649796768
256,0.00958590087354474,0.01869891869658158
257,0.00958023341090271,0.01869799393599719
258,0.00957240114974988,0.01869048093266134
259,0.00956900019673929,0.01869042633248769
260,0.00955817966542457,0.01869255935947903
261,0.00954626793140734,0.01868974257971613
262,0.00953679833352355,0.01868506709609793
263,0.00952969695148582,0.01868543291513057
264,0.00952011037141155,0.0186845357242185
265,0.00951073490563603,0.01868460158015228
266,0.00950086471405144,0.01868436078619231
267,0.00949143771477504,0.01868305977652861
268,0.00948632631392735,0.01867795071715856
269,0.00946885934486144,0.01868930388289181
270,0.00945946794938148,0.01868989199551589
271,0.0094490175032777,0.01869292579204003
272,0.00944237428725848,0.01869142352314916
273,0.00943547208724054,0.01869247126330994
274,0.00942882228424349,0.01869360065305746
275,0.00941695106399283,0.01868759134379753
276,0.00940722823832124,0.01868289566318429
277,0.00939600603761771,0.01867930670895881
278,0.00938747709654205,0.01867694171769783
279,0.00937964232321232,0.01867327676926025
280,0.00937258198128335,0.01867520831987547
281,0.00936231102831701,0.018673775556858
282,0.00935348285496758,0.01867150719936754
283,0.0093475078192501,0.01866925170773056
284,0.0093393010013036,0.01866945641457407
285,0.0093322034253627,0.01866686937455724
286,0.00932501072300648,0.01866792660061086
287,0.00932140541316336,0.0186686607693773
288,0.00931150248026789,0.01866810192607601
289,0.00930246998295956,0.01867110969287992
290,0.00929207182012146,0.01866644410205176
291,0.00927589739943394,0.01866068863624482
292,0.00926921004247739,0.01865902843107445
293,0.00926080879311481,0.01865636107954944
294,0.00924935112027003,0.01865510098774716
295,0.00922776287539041,0.01864495110957166
296,0.00922102234377852,0.0186447676398072
297,0.00921162034186525,0.0186422999118187
298,0.0091988713715466,0.01864571618175354
299,0.00919301144767613,0.01864726933353665
300,0.00918554548124181,0.01864708781777105
301,0.0091821415221289,0.01864613490746296
302,0.00917661619810894,0.01864662787261655
303,0.0091712789191496,0.01864453526791005
304,0.00916786720347417,0.01864481204127911
305,0.00916114092999998,0.01864408291737648
306,0.00915941794698488,0.01864469530856411
307,0.00915682423739355,0.01864554173734557
308,0.0091501558609138,0.01864453133364831
309,0.00914368518042453,0.0186426727078322
310,0.00913771883698008,0.0186417019385158
311,0.00912722155464978,0.01864377520744252
312,0.00911243820624877,0.01864020119288736
313,0.00910389269098417,0.0186385352417601
314,0.00909885565424603,0.018638230518364
315,0.00909393196232296,0.01863676067689805
316,0.00908534037490119,0.01863622210220436
317,0.00907545506235763,0.01863327263833377
318,0.00906448433288161,0.01863207491253142
319,0.00905783733909687,0.01863138076855154
320,0.00904833350756952,0.01861819360297775
321,0.00904441425210971,0.0186174221531345
322,0.00903608397695302,0.01861916335116498
323,0.00902383122252245,0.01861405867103302
324,0.00901706815256096,0.01861418774528314
325,0.00900786320129376,0.01861340964224252
326,0.00900140320116473,0.01861195715418184
327,0.00899654610811352,0.01861212967075466
328,0.00898671969519779,0.01860502793787789
329,0.00898295191489633,0.01860403243386816
330,0.00897365628511879,0.01860282193157248
331,0.00896647264536693,0.01860285221501173
332,0.00895983447662611,0.01860066125385459
333,0.00895571692215645,0.01859948140454488
334,0.00895074664323761,0.01859905375366703
335,0.00894424000867172,0.01859991178215828
336,0.00893517618952328,0.01859795509574072
337,0.00893237680690088,0.0185962367321964
338,0.0089268108962856,0.01859804217315185
339,0.00891879950866885,0.01859570207403444
340,0.00891007919986618,0.01859164112319282
341,0.00890407125445192,0.01859107098112514
342,0.00889853251141396,0.01859110509916846
343,0.00888754744312187,0.01858998486123217
344,0.00887773466882524,0.01859112578643135
345,0.0088726155006384,0.01859147553343398
346,0.00886389345332207,0.01859086223297418
347,0.00886036302092362,0.0185905899308186
348,0.00885512698934244,0.01858263914100951
349,0.00884629190923157,0.01858183511635127
350,0.00883951574472526,0.0185812318625223
351,0.00883065795641877,0.01858087362538211
352,0.00882422691112942,0.01857999967334337
353,0.00881759180989404,0.01857986674407077
354,0.00881347557000312,0.01857838390480357
355,0.00880847128262734,0.01857867942084818
356,0.0088029921563426,0.01857918346011291
357,0.00879277659592514,0.01857871884170725
358,0.00878820344313037,0.01857753634431378
359,0.00877656141640103,0.01858053207934027
360,0.00876886337788431,0.01857992603504535
361,0.0087611831937343,0.0185799050198768
362,0.00875826292666812,0.01857973461848595
363,0.00875490341603555,0.01858002404775438
364,0.00875235499818287,0.0185799680803506
365,0.00873757163131998,0.01857714489864621
366,0.00872997675864935,0.01857796707376518
367,0.00871694839466409,0.01857505927320608
368,0.00871325051826221,0.01857567603514087
369,0.00870011536283649,0.01856823094787774
370,0.00869497283656807,0.01856567324834387
371,0.00868760920874966,0.01856669786012025
372,0.00868065047346219,0.01856558076341063
373,0.00867627046350652,0.01856420315775146
374,0.00867231274240482,0.01856379748877004
375,0.00866658353286346,0.0185640383435235
376,0.00865750212147244,0.01856238249379969
377,0.00864361429544297,0.01856461370867954
378,0.00863736048147481,0.01856277808801267
379,0.00863012801111515,0.01856338456394349
380,0.00862315533310892,0.0185638026877034
381,0.00861909764528394,0.01856231272088428
382,0.00860707191365655,0.01856000648615721
383,0.00859838289221189,0.01855997295288486
384,0.00859267887647888,0.01855803330124185
385,0.00859095569114306,0.01855828388242723
386,0.00858666842007065,0.01855893874593547
387,0.00858313540992835,0.01855806628126981
388,0.00857704616496464,0.01855677864166576
389,0.00857210992591568,0.01855020817674256
390,0.00856589333247667,0.01854875789180062
391,0.00856168865560306,0.01854787078413448
392,0.00855969246693976,0.01854853906974215
393,0.00855586541586511,0.01854634668573975
394,0.00854887078054535,0.01854106147865867
395,0.00854316772901666,0.01854141762663831
396,0.00853605909307019,0.0185411203527558
397,0.0085304181729492,0.01854085503705185
398,0.00852614876619311,0.01853466521757244
399,0.00852156107173402,0.01853403510540545
400,0.00851311624657007,0.01853247957616467
401,0.00850665980470788,0.01853218508081098
402,0.00850387779296431,0.01853136321542972
403,0.00849413599989035,0.01852710213758859
404,0.00848914430511811,0.01852726044192541
405,0.00848497752334039,0.01852544075682262
406,0.00848144058550321,0.01852476790038761
407,0.00847720093200662,0.01852525454745776
408,0.00847425756004595,0.01852488425752965
409,0.00846860513893823,0.0185241594025196
410,0.008460600290751,0.0185247505452158
411,0.00845628009372314,0.01852537237843377
412,0.0084522128271371,0.01852524154077665
413,0.00844789417517766,0.01852551184667826
414,0.00844508894455563,0.01852448093734854
415,0.00844063594515792,0.01852346059446429
416,0.00843314506340566,0.01852343721969708
417,0.00843076278918076,0.01852350001102334
418,0.00841870436863903,0.01852450712534172
419,0.00840974524267245,0.01852268756303823
420,0.00840639829514324,0.0185229120169877
421,0.00840134482536269,0.01852273243643605
422,0.00839525575156204,0.01852022794718717
423,0.00839310588529389,0.01851918018251225
424,0.00838875749206222,0.01851819439349665
425,0.00838146530802773,0.01851822492030563
426,0.00837748600389689,0.01851791363872089
427,0.00837396808849406,0.01851968150679273
428,0.00837218726472392,0.01851999538051685
429,0.00836786755522219,0.01851959188854112
430,0.00836202320561681,0.01851726102084093
431,0.00835725710369936,0.01851319499421557
432,0.00834795785495264,0.01851408816209409
433,0.00834417374839492,0.01851489274976377
434,0.00834007257064678,0.0185154106370497
435,0.00833438211343122,0.01851393068805969
436,0.0083215828407968,0.01851895542332207
437,0.00831455123755978,0.0185197004219836
438,0.00830857139456562,0.01852056529091502
439,0.0083029399205558,0.01852037551077634
440,0.00829470815661472,0.01851970537852045
441,0.00828956418541605,0.01852030121357255
442,0.00828618578736749,0.01852007240141626
443,0.00827977288264444,0.0185196014780685
444,0.00827271158102557,0.0185210846144881
445,0.00826873946721332,0.01852117410626914
446,0.00826411859952916,0.01852197692696999
447,0.00825233696669578,0.01851266605815047
448,0.00825004561573679,0.0185124622818773
449,0.00824556675235993,0.01851020085257522
450,0.00824367355207072,0.0185103050254459
451,0.00823763063954954,0.01851002682016411
452,0.0082317012278531,0.01851083832140032
453,0.00822475909380819,0.0185120931996093
454,0.00822398725127127,0.01851259738269933
455,0.00821835535117814,0.01851218149573677
456,0.00821282136244394,0.01851399969822963
457,0.0082043292777061,0.01851161270606985
458,0.00819526761885968,0.01851280895997283
459,0.0081905575067064,0.01851191843854218
460,0.00818553063897705,0.01851090469130361
461,0.00817687957932999,0.01850872715680507
462,0.00817163308160578,0.0185086521839505
463,0.00816686530304561,0.01850770455246549
464,0.00816015302167362,0.01850766749768947
465,0.00815670858088995,0.01850754808573095
466,0.00815327611997758,0.01850688216691777
467,0.00814688929991638,0.01850895968547513
468,0.0081366517719981,0.01850762202270855
469,0.00813119002704342,0.01850843599293864
470,0.00812873646131498,0.01850770668833035
471,0.00812298899555992,0.01850773518298421
472,0.00811598532216301,0.01850537384431128
473,0.00810998084236277,0.01851127089678306
474,0.00810901287203903,0.01851103749622231
475,0.00810339659830939,0.0185106778284927
476,0.00810017653076883,0.01850995433227677
477,0.00809739795809395,0.01851086870122429
478,0.00809306005265658,0.0185106728734092
479,0.00808865548243776,0.01850957300243654
480,0.00808202822532546,0.01851057069294602
481,0.0080784038173053,0.01851025324458492
482,0.00807646229866564,0.01851016427083583
483,0.00807049113978724,0.01850960316559564
484,0.00806643310897062,0.0185092898976483
485,0.00806238560613589,0.01850854619411558
486,0.00805925920797889,0.018508189225195
487,0.00805483400278501,0.01850758172794312
488,0.00805039256260808,0.01850689393469965
489,0.0080385623049879,0.01850535078665211
490,0.00803351813673989,0.01850504637236166
491,0.00803048403215778,0.01850382653002119
492,0.00802102915086116,0.01850525618958167
493,0.00801640668835971,0.01850491167714214
494,0.00800945649036469,0.01850386103803919
495,0.00800214555185953,0.01849767982230436
496,0.00799244319540381,0.01849269811604639
497,0.00798654109602385,0.01848934312248863
498,0.00798126189158131,0.01848717612745933
499,0.00797641520261852,0.01848760602545578
500,0.00797182985808165,0.01848965848196471
501,0.00796723742707641,0.0184906184985641
502,0.00796246810950132,0.01848993879305081
503,0.0079575690392723,0.0184890921240117
504,0.00795398543969309,0.01848674771495896
505,0.00794646092000557,0.01848565129458004
506,0.00794526723557262,0.01848514145579694
507,0.0079368815857859,0.01848315723420847
508,0.00792742126714224,0.01848292617742353
509,0.00792459860005056,0.01848220592163674
510,0.00792031004214967,0.01848071506465922
511,0.00791459463999412,0.01848112863395651
512,0.00790944902844507,0.01848266232424367
513,0.00790415968992622,0.01848175690526379
514,0.00790303633901865,0.01848248503725307
515,0.00789894613926448,0.01848086510835369
516,0.00789424171108315,0.01847890842595917
517,0.00788411397887084,0.01847204988550816
518,0.00787945565121607,0.01847070545234962
519,0.00787730216946116,0.01847073058838162
520,0.00787319300534479,0.01846790028280454
521,0.00786608784166957,0.0184702673934443
522,0.00786199903751334,0.01847062269436837
523,0.00785865546501209,0.01847089859638635
524,0.00785532586536096,0.01847099413752443
525,0.00784740004658982,0.01846513749050853
526,0.00784157188799879,0.01846364935118694
527,0.00783699189268683,0.01846070665105135
528,0.00783290208176835,0.01846031707914287
529,0.00783100660733273,0.01845955381037338
530,0.00782819474418404,0.01845882669111257
531,0.00782565697827734,0.01845824605307073
532,0.00782048528001235,0.0184563350704543
533,0.00781620829800081,0.01845600907186068
534,0.00781139607106496,0.01845651723541071
535,0.00780901891394439,0.01845684045963971
536,0.00780495482586304,0.01845843038735126
537,0.00780220469868218,0.01845714453853676
538,0.00779736336101281,0.01845803515361845
539,0.00779346018496795,0.01845780046277352
540,0.00778883761877697,0.01845691977977553
541,0.00778322932013213,0.0184561378241816
542,0.00777969939157293,0.0184567957938488
543,0.00777788732664032,0.01845971211796177
544,0.00777251917960859,0.01846117061956786
545,0.00776324020834145,0.01845890998449578
546,0.00775774663768491,0.01845865225730731
547,0.00775570264401966,0.01845800989272985
548,0.00775129214114193,0.01846034317926864
549,0.00774568089049895,0.01846115146629757
550,0.00774130815782338,0.01846124220986798
551,0.00773770957106443,0.0184606597622797
552,0.00773658010611861,0.0184610855299651
553,0.00773310158190267,0.0184603171034867
554,0.00772675162599675,0.01845974962456672
555,0.00772311949833022,0.01845531227857489
556,0.00771763465543104,0.01845405740341392
557,0.00771482861717931,0.01845355022183845
558,0.00770953564996931,0.01845440000612088
559,0.00770290928649237,0.01845345692703987
560,0.00769568417568466,0.01845129018422279
561,0.00768652713991374,0.0184525856941789
562,0.00768293083668531,0.01845176102703367
563,0.00767932743488289,0.01845145763619125
564,0.00767662680901538,0.0184503876331711
565,0.007673202641146,0.01844870796563081
566,0.00766998622912418,0.01844651858930441
567,0.00766564363326177,0.01844666035752348
568,0.0076619603560854,0.01844679173912563
569,0.00766108414214081,0.01844736681911972
570,0.00765449705784945,0.01844705707347802
571,0.00765094137304652,0.0184451390978957
572,0.00764778375659444,0.01844577981475285
573,0.00764472783003865,0.0184459881737148
574,0.00764350855876889,0.01844583101153609
575,0.00764037122900721,0.01844691891534063
576,0.00763875453891578,0.01844671091315121
577,0.00763516439446133,0.0184471242516204
578,0.0076317492640584,0.01844686878981272
579,0.00762933274055149,0.01844745897930929
580,0.00762644264868346,0.01844771593178363
581,0.0076220441486888,0.01844769577669861
582,0.00761774401586648,0.01844791609099464
583,0.00761426679667461,0.01844717728161962
584,0.0076121783827602,0.0184472887553101
585,0.00760969528615913,0.01844684830029928
586,0.00760688126749007,0.01844670761299472
587,0.00760421840416677,0.01844625671600723
588,0.007597438525661,0.01844600607964562
589,0.00758888403715427,0.01844012182072859
590,0.0075862056840537,0.01844042902842227
591,0.00758390642187319,0.01844146965620114
592,0.00757759342992595,0.01844053293312926
593,0.00757483038388815,0.01844023160074614
594,0.00757056500230796,0.0184414703217794
595,0.00756617706073268,0.01843989441642667
596,0.00756050940023767,0.01843945221361457
597,0.00755332683492378,0.01844048318304201
598,0.00754884822208075,0.0184389219920439
599,0.00754433690194922,0.01844041546644327
600,0.00753671914188191,0.01843909742574546
601,0.00753429785172893,0.01843895146012931
602,0.00752926158524483,0.01844009232414284
603,0.0075257194726277,0.01844013132079897
604,0.00752047278200472,0.01843920590915643
605,0.00751762175244384,0.01843890987471958
606,0.00751523861923335,0.0184387605871477
607,0.00751097465493712,0.01843742774250358
608,0.00750792283462189,0.01843939735286967
609,0.00750270742004622,0.01844011070989155
610,0.00749731878503608,0.01843771771761267
611,0.00749443441636932,0.01843804297604768
612,0.00749248279537322,0.01843838789719542
613,0.00749037551950585,0.01843753479176083
614,0.00748932753447123,0.01843722272232349
615,0.00748605041541271,0.01843655404069163
616,0.00748418891966906,0.01843669945472741
617,0.00747985193217865,0.01843603183311391
618,0.00747217892594867,0.01843918210749709
619,0.00747069298286752,0.01843874660792361
620,0.00746772918471924,0.01843872887290033
621,0.00746475607711499,0.01843900688151291
622,0.00746128196190315,0.01843886345887466
623,0.00745395417396333,0.01843881240622769
624,0.0074508855580853,0.01843950587953413
625,0.00744829170672179,0.01843937671793163
626,0.0074462507779536,0.0184388312930548
627,0.00744141393977476,0.01844018734048618
628,0.00743663894768099,0.01844091613072651
629,0.00742608884424601,0.01843694316116057
630,0.00741897539742708,0.01843955632498034
631,0.00741412673101187,0.01843964083441395
632,0.00740887053433376,0.01844104396332694
633,0.00740242345074821,0.01843915290148536
634,0.00739960921643098,0.01843927211483083
635,0.00739233447849774,0.01844127167914689
636,0.00738880933193709,0.01843983344195559
637,0.0073841522302877,0.01844092777297321
638,0.00737932752850335,0.01844114866018191
639,0.00737129414051246,0.01844042692245046
640,0.00736656553538455,0.01843706836987963
641,0.00736307419093041,0.01843744040239345
642,0.00735773967492768,0.01843677048708907
643,0.00735530279300264,0.01843743342617162
644,0.00735292545445289,0.01843623042409406
645,0.00735040317468195,0.01843580871010454
646,0.00734441872675746,0.01843662005411789
647,0.00734113661683367,0.01843731013794281
648,0.00733534542266838,0.01843787520640176
649,0.00733236100998724,0.01844469114575642
650,0.00732854808984433,0.01844659752842431
651,0.00732534780928823,0.01844632131093213
652,0.00732131790935836,0.01844767416491266
653,0.00731921723797374,0.01844690226612379
654,0.00731521816046728,0.01844841781330632
655,0.00730792035377048,0.0184470162051019
656,0.00730393555972264,0.01844554239040166
657,0.00729949924952334,0.01844377493912642
658,0.00729415056902015,0.01844370501039032
659,0.00729111917520405,0.01844417335497344
660,0.00728446854014719,0.01844555177346172
661,0.00728184905293353,0.01844480436778767
662,0.0072748785954269,0.01844327795932746
663,0.00727236348645681,0.01844366840806655
664,0.00726976428108652,0.0184452825402063
665,0.0072667089731465,0.01844390695738817
666,0.00726404990562014,0.01844326506795113
667,0.0072613903889122,0.01844215410432846
668,0.00725907352371994,0.01844228169270231
669,0.00725297405550855,0.01844477202627463
670,0.00724965305491834,0.01844427071664638
671,0.00724689744577453,0.01844834173792456
672,0.0072420747375786,0.0184491215789643
673,0.0072392094311506,0.01844841369144828
674,0.00723696112211062,0.01844767492837457
675,0.00723374557186513,0.01844763504317858
676,0.00722986060235234,0.01844898783481196
677,0.00722576103989989,0.01844756387421999
678,0.00722327092215884,0.01844678744839974
679,0.00722198892997874,0.01844734725386613
680,0.00721790889161765,0.0184479145136794
681,0.00721339205394307,0.01844684104092955
682,0.00720971206379188,0.0184473338649919
683,0.00720572919322386,0.0184481074189176
684,0.00719946891465839,0.01844767009270572
685,0.00719687559349392,0.0184479356086897
686,0.00719463038066463,0.01844737781077131
687,0.00719233495510647,0.01844677369793609
688,0.00718783573489066,0.0184482796391048
689,0.00718491510702634,0.01844808189848877
690,0.00718254832142495,0.01844830288380011
691,0.00717634389095498,0.01844876479820356
692,0.00717280213127814,0.01844826607425617
693,0.0071696641427065,0.01844720886901446
694,0.00716682651204669,0.01844804295316171
695,0.0071648406527796,0.01844905215044149
