cross_bin,share_feature,outcome_col,n_rows,n_groups,var_treatment,r2_y_nuisance,r2_t_nuisance,skip_reason,share_q01,share_q50,share_q99,support_width_1_99,bootstrap_success,effect_per_1pp,effect_per_5pp,ci_low,ci_high,p_value,q_value,abs_effect_per_1pp,soc_bin,rate_bin,temp_bin,cross_label
32,share_32,y_cap_drop_h,98893,173,0.0021627039052322383,0.3134462654203637,0.2614573069137689,,0.0,0.0,0.25618693232536316,0.25618693232536316,5,-0.000673492815966381,-0.003367464079831905,-0.000655091031826932,-0.00028042431802509783,0.0,0.0,0.000673492815966381,2,3,2,s2_r3_t2
39,share_39,y_cap_drop_h,98893,173,0.0030496403493501002,0.3134462654203637,0.15792621707693555,,0.0,0.0013178951339796185,0.2437656968832016,0.2437656968832016,5,0.0005774597115968782,0.0028872985579843913,0.0001041503373531667,0.0007561838779758467,0.0,0.0,0.0005774597115968782,2,4,4,s2_r4_t4
29,share_29,y_cap_drop_h,98893,173,0.0015379828602906194,0.3134462654203637,0.16424727075115175,,0.0,0.0018719229847192764,0.14604689180850983,0.14604689180850983,5,-0.0005712860169186813,-0.002856430084593406,-0.0009315905940574891,-0.0003585185607858755,0.0,0.0,0.0005712860169186813,2,2,4,s2_r2_t4
33,share_33,y_cap_drop_h,98893,173,0.0041878117615974314,0.3134462654203637,0.12497988494364787,,0.0,0.0,0.3225134313106537,0.3225134313106537,5,-0.0005410037916625774,-0.0027050189583128874,-0.0007925643593247332,-0.0004941479918798677,0.0,0.0,0.0005410037916625774,2,3,3,s2_r3_t3
34,share_34,y_cap_drop_h,98893,173,0.008358540888755555,0.3134462654203637,0.09127209893010124,,0.0,0.0,0.43405792355537415,0.43405792355537415,5,-0.00047166139817214744,-0.0023583069908607373,-0.000643639734971229,-0.0002956233261995363,0.0,0.0,0.00047166139817214744,2,3,4,s2_r3_t4
26,share_26,y_cap_drop_h,98893,173,0.0006042916262714778,0.3134462654203637,0.26592612381151026,,0.0,0.0,0.1482391357421875,0.1482391357421875,5,0.0004372966238309411,0.0021864831191547055,0.00019039007249167632,0.001005237866072416,0.0,0.0,0.0004372966238309411,2,2,1,s2_r2_t1
49,share_49,y_cap_drop_h,98893,173,0.0027976005258433085,0.3134462654203637,0.3866244697344551,,0.0,0.0,0.2228715866804123,0.2228715866804123,5,-0.0003324615615350418,-0.001662307807675209,-0.0007402395077492005,-0.00025538428496369375,0.0,0.0,0.0003324615615350418,3,2,4,s3_r2_t4
45,share_45,y_cap_drop_h,98893,173,0.0006026684208450021,0.3134462654203637,0.01868619932272464,,0.0,0.0,0.1485312002897268,0.1485312002897268,5,0.0003213976146840486,0.0016069880734202431,3.1991334303529215e-05,0.0010761720672774631,0.0,0.0,0.0003213976146840486,3,1,5,s3_r1_t5
41,share_41,y_cap_drop_h,98893,173,0.011783865818388625,0.3134462654203637,0.5314856896965037,,0.0,0.0,0.4626416862010956,0.4626416862010956,5,0.0002721731354362174,0.0013608656771810868,0.00011016560325177159,0.0004273908122786995,0.0,0.0,0.0002721731354362174,3,1,1,s3_r1_t1
47,share_47,y_cap_drop_h,98893,173,0.003925559538421206,0.3134462654203637,0.17834251385017796,,0.0,0.0,0.2190740555524826,0.2190740555524826,5,0.0002591312016584707,0.0012956560082923534,0.00013944015015408752,0.0005379778027291576,0.0,0.0,0.0002591312016584707,3,2,2,s3_r2_t2
48,share_48,y_cap_drop_h,98893,173,0.004850366124911269,0.3134462654203637,0.1776366850256048,,0.0,0.0,0.24283632636070251,0.24283632636070251,5,-0.00024451106869581763,-0.0012225553434790882,-0.0004403988539493099,-0.00014922645283879367,0.0,0.0,0.00024451106869581763,3,2,3,s3_r2_t3
31,share_31,y_cap_drop_h,98893,173,0.0014489673316801155,0.3134462654203637,0.12310401578847785,,0.0,0.0,0.2570273375511206,0.2570273375511206,5,-0.00019328406378263177,-0.0009664203189131589,-0.000564132270198937,-1.2148537170527956e-05,0.0,0.0,0.00019328406378263177,2,3,1,s2_r3_t1
52,share_52,y_cap_drop_h,98893,173,1.2223922568419717e-07,0.3134462654203637,0.004976674275136372,,0.0,0.0,0.0,0.0,5,-0.012507859935431648,-0.06253929967715825,-0.027376802090791404,0.021317598291447394,0.4,0.5116279069767442,0.012507859935431648,3,3,2,s3_r3_t2
1,share_01,y_cap_drop_h,98893,173,5.513808047149189e-10,0.3134462654203637,0.18538859597523238,,0.0,0.0,0.00010692518844734877,0.00010692518844734877,5,-0.003385885103681646,-0.01692942551840823,-0.7127800873834432,0.28495982932634983,0.4,0.5116279069767442,0.003385885103681646,1,1,1,s1_r1_t1
11,share_11,y_cap_drop_h,98893,173,6.3119052745279e-05,0.3134462654203637,0.1455044830629929,,0.0,0.0,0.04982395097613335,0.04982395097613335,5,-0.001699242833035658,-0.00849621416517829,-0.002185490071005125,0.0005272284532749633,0.4,0.5116279069767442,0.001699242833035658,1,3,1,s1_r3_t1
21,share_21,y_cap_drop_h,98893,173,0.00026104338786467823,0.3134462654203637,-0.10052127267518407,,0.0,0.0,0.003321596886962652,0.003321596886962652,5,0.0006739438171111488,0.003369719085555744,-0.00012894817189385656,0.0033852284457795007,0.4,0.5116279069767442,0.0006739438171111488,2,1,1,s2_r1_t1
42,share_42,y_cap_drop_h,98893,173,0.00857796689439572,0.3134462654203637,0.08777976997137071,,0.0,0.029786815866827965,0.37162289023399353,0.37162289023399353,5,0.00026010706118935077,0.001300535305946754,-1.839855649645708e-05,0.00028256022765897425,0.4,0.5116279069767442,0.00026010706118935077,3,1,2,s3_r1_t2
19,share_19,y_cap_drop_h,98893,173,0.00021567190299121963,0.3134462654203637,0.12417855437674152,,0.0,0.0,0.05197099968791008,0.05197099968791008,5,-0.00015753541440264744,-0.0007876770720132373,-0.0017697364291138621,0.00044461719784982785,0.4,0.5116279069767442,0.00015753541440264744,1,4,4,s1_r4_t4
28,share_28,y_cap_drop_h,98893,173,0.0019640595094969045,0.3134462654203637,0.19675332952602842,,0.0,0.00011447448196122423,0.16437329888343813,0.16437329888343813,5,-6.909629852804289e-05,-0.00034548149264021445,-0.0005715664711651717,5.5816413546290076e-05,0.4,0.5116279069767442,6.909629852804289e-05,2,2,3,s2_r2_t3
6,share_06,y_cap_drop_h,98893,173,1.0073633055967614e-05,0.3134462654203637,0.001984537621684934,,0.0,0.0,0.00015642800310160967,0.00015642800310160967,5,0.010112045163598064,0.05056022581799033,-0.008400247501596222,0.011150188484445689,0.8,0.8,0.010112045163598064,1,2,1,s1_r2_t1
53,share_53,y_cap_drop_h,98893,173,1.0296919275536225e-06,0.3134462654203637,0.02150066090548919,,0.0,0.0,0.0,0.0,5,-0.0023402735912742578,-0.01170136795637129,-0.01981579702192262,0.014158330428590866,0.8,0.8,0.0023402735912742578,3,3,3,s3_r3_t3
20,share_20,y_cap_drop_h,98893,173,0.00020862057063268682,0.3134462654203637,0.4206682180904642,,0.0,0.0,0.060530852526426315,0.060530852526426315,5,-0.0008668881987840627,-0.004334440993920313,-0.0018222565369997105,0.00042035402522706643,0.8,0.8,0.0008668881987840627,1,4,5,s1_r4_t5
22,share_22,y_cap_drop_h,98893,173,2.186412196297837e-05,0.3134462654203637,0.0011636686904604732,,0.0,0.0,0.001862847576849166,0.001862847576849166,5,0.00032487385144069024,0.001624369257203451,-0.00023220495323074666,0.0011552724715238039,0.8,0.8,0.00032487385144069024,2,1,2,s2_r1_t2
27,share_27,y_cap_drop_h,98893,173,0.0013434369764191022,0.3134462654203637,0.31455833627061525,,0.0,0.0,0.15955031096935274,0.15955031096935274,5,0.00022475646492465173,0.0011237823246232586,-0.00016928321437621478,0.0007868379306729948,0.8,0.8,0.00022475646492465173,2,2,2,s2_r2_t2
35,share_35,y_cap_drop_h,98893,173,0.009227838243908191,0.3134462654203637,0.36463667936826427,,0.0,0.001741250278428197,0.48689520359039307,0.48689520359039307,5,-0.00019219332648354144,-0.0009609666324177072,-0.00026847477658323586,0.00011358193570772058,0.8,0.8,0.00019219332648354144,2,3,5,s2_r3_t5
44,share_44,y_cap_drop_h,98893,173,0.0018133950361615089,0.3134462654203637,0.4080274174363039,,0.0,0.0,0.22610366344451904,0.22610366344451904,5,-0.00014422901598382635,-0.0007211450799191318,-0.0006282943727472792,4.8611091249056975e-05,0.8,0.8,0.00014422901598382635,3,1,4,s3_r1_t4
43,share_43,y_cap_drop_h,98893,173,0.006363313667786441,0.3134462654203637,0.19811850575408485,,0.0,0.0,0.36868507623672486,0.36868507623672486,5,0.00010545185817682217,0.0005272592908841109,-5.960988441030054e-05,0.000313917684070102,0.8,0.8,0.00010545185817682217,3,1,3,s3_r1_t3
40,share_40,y_cap_drop_h,98893,173,0.0044216584917379665,0.3134462654203637,0.42314568207593395,,0.0,0.0,0.3050462019443512,0.3050462019443512,5,5.758004784551242e-05,0.0002879002392275621,-0.0001138142414619893,0.00022107447226603097,0.8,0.8,5.758004784551242e-05,2,4,5,s2_r4_t5
46,share_46,y_cap_drop_h,98893,173,0.0018102278448655586,0.3134462654203637,0.3501105993590147,,0.0,0.0,0.16256453692913062,0.16256453692913062,5,-5.227549769184476e-05,-0.0002613774884592238,-0.000509167549888809,0.0003493943166160158,0.8,0.8,5.227549769184476e-05,3,2,1,s3_r2_t1
24,share_24,y_cap_drop_h,98893,173,3.250502253183523e-05,0.3134462654203637,-0.0006018669417469091,,0.0,0.0,0.001995268277823925,0.001995268277823925,5,-5.040223453892697e-05,-0.00025201117269463486,-0.0012870723541429634,0.0008343576317753872,0.8,0.8,5.040223453892697e-05,2,1,4,s2_r1_t4
50,share_50,y_cap_drop_h,98893,173,0.0015996090212721029,0.3134462654203637,0.4142249434980234,,0.0,0.0,0.24070342004299175,0.24070342004299175,5,-9.936079387509915e-06,-4.968039693754958e-05,-0.00033406184051423707,0.0005900624522201614,0.8,0.8,9.936079387509915e-06,3,2,5,s3_r2_t5
56,share_56,y_cap_drop_h,98893,173,0.0,0.3134462654203637,1.0,low_treatment_variance,0.0,0.0,0.0,0.0,0,,,,,,,,3,4,1,s3_r4_t1
57,share_57,y_cap_drop_h,98893,173,0.0,0.3134462654203637,1.0,low_treatment_variance,0.0,0.0,0.0,0.0,0,,,,,,,,3,4,2,s3_r4_t2
58,share_58,y_cap_drop_h,98893,173,0.0,0.3134462654203637,1.0,low_treatment_variance,0.0,0.0,0.0,0.0,0,,,,,,,,3,4,3,s3_r4_t3
59,share_59,y_cap_drop_h,98893,173,0.0,0.3134462654203637,1.0,low_treatment_variance,0.0,0.0,0.0,0.0,0,,,,,,,,3,4,4,s3_r4_t4
60,share_60,y_cap_drop_h,98893,173,0.0,0.3134462654203637,1.0,low_treatment_variance,0.0,0.0,0.0,0.0,0,,,,,,,,3,4,5,s3_r4_t5
