cross_bin,share_feature,outcome_col,n_rows,n_groups,var_treatment,r2_y_nuisance,r2_t_nuisance,skip_reason,share_q01,share_q50,share_q99,support_width_1_99,bootstrap_success,effect_per_1pp,effect_per_5pp,ci_low,ci_high,p_value,q_value,abs_effect_per_1pp,soc_bin,rate_bin,temp_bin,cross_label
37,share_37,y_ir_rise_h,98893,173,0.0008377894064313968,0.20990618503757896,0.16920974777041586,,0.0,0.0,0.13427955090999608,0.13427955090999608,5,0.0015335371863552428,0.007667685931776214,0.0008625204079960862,0.00250868635982706,0.0,0.0,0.0015335371863552428,2,4,2,s2_r4_t2
18,share_18,y_ir_rise_h,98893,173,0.00019946800753089963,0.20990618503757896,0.15626624288610635,,0.0,0.0,0.05224660038948059,0.05224660038948059,5,0.0015311147100248435,0.007655573550124218,0.000539917674262119,0.002027832269394716,0.0,0.0,0.0015311147100248435,1,4,3,s1_r4_t3
38,share_38,y_ir_rise_h,98893,173,0.0026732383066184998,0.20990618503757896,0.1683114665333454,,0.0,0.0,0.25587227940559387,0.25587227940559387,5,0.000988797117795135,0.004943985588975675,0.0008817910144152347,0.001583590082154418,0.0,0.0,0.000988797117795135,2,4,3,s2_r4_t3
32,share_32,y_ir_rise_h,98893,173,0.0021627039052322383,0.20990618503757896,0.2614573069137689,,0.0,0.0,0.25618693232536316,0.25618693232536316,5,-0.0008187187263154695,-0.004093593631577348,-0.0008213430597401233,-0.00042983668939793686,0.0,0.0,0.0008187187263154695,2,3,2,s2_r3_t2
31,share_31,y_ir_rise_h,98893,173,0.0014489673316801155,0.20990618503757896,0.12310401578847785,,0.0,0.0,0.2570273375511206,0.2570273375511206,5,-0.0005241157462853516,-0.002620578731426758,-0.0009366908618969627,-0.00019715644927697563,0.0,0.0,0.0005241157462853516,2,3,1,s2_r3_t1
45,share_45,y_ir_rise_h,98893,173,0.0006026684208450021,0.20990618503757896,0.01868619932272464,,0.0,0.0,0.1485312002897268,0.1485312002897268,5,0.00046601891452899703,0.0023300945726449853,0.0001033509816668118,0.0014917409412855776,0.0,0.0,0.00046601891452899703,3,1,5,s3_r1_t5
43,share_43,y_ir_rise_h,98893,173,0.006363313667786441,0.20990618503757896,0.19811850575408485,,0.0,0.0,0.36868507623672486,0.36868507623672486,5,0.0004349287989850863,0.002174643994925432,0.00024312097823287862,0.000792058476628274,0.0,0.0,0.0004349287989850863,3,1,3,s3_r1_t3
42,share_42,y_ir_rise_h,98893,173,0.00857796689439572,0.20990618503757896,0.08777976997137071,,0.0,0.029786815866827965,0.37162289023399353,0.37162289023399353,5,0.00041817361946716835,0.0020908680973358417,3.156230202320578e-05,0.0004792588841748533,0.0,0.0,0.00041817361946716835,3,1,2,s3_r1_t2
34,share_34,y_ir_rise_h,98893,173,0.008358540888755555,0.20990618503757896,0.09127209893010124,,0.0,0.0,0.43405792355537415,0.43405792355537415,5,-0.0004094194830149389,-0.0020470974150746946,-0.0006881708153485305,-0.00023342186996302687,0.0,0.0,0.0004094194830149389,2,3,4,s2_r3_t4
49,share_49,y_ir_rise_h,98893,173,0.0027976005258433085,0.20990618503757896,0.3866244697344551,,0.0,0.0,0.2228715866804123,0.2228715866804123,5,-0.0003810766318161532,-0.001905383159080766,-0.0007883862459129486,-0.0003853209889649361,0.0,0.0,0.0003810766318161532,3,2,4,s3_r2_t4
33,share_33,y_ir_rise_h,98893,173,0.0041878117615974314,0.20990618503757896,0.12497988494364787,,0.0,0.0,0.3225134313106537,0.3225134313106537,5,-0.00032373140139282773,-0.0016186570069641388,-0.0006764093355671057,-0.00033961997396621485,0.0,0.0,0.00032373140139282773,2,3,3,s2_r3_t3
47,share_47,y_ir_rise_h,98893,173,0.003925559538421206,0.20990618503757896,0.17834251385017796,,0.0,0.0,0.2190740555524826,0.2190740555524826,5,0.0002463217515821456,0.001231608757910728,8.751591918099033e-05,0.0005252095799990461,0.0,0.0,0.0002463217515821456,3,2,2,s3_r2_t2
48,share_48,y_ir_rise_h,98893,173,0.004850366124911269,0.20990618503757896,0.1776366850256048,,0.0,0.0,0.24283632636070251,0.24283632636070251,5,-0.0002250319935839348,-0.001125159967919674,-0.0003649153958872357,-0.0001249732938678802,0.0,0.0,0.0002250319935839348,3,2,3,s3_r2_t3
4,share_04,y_ir_rise_h,98893,173,6.412757850566349e-10,0.20990618503757896,0.18232914228512254,,0.0,0.0,0.0001087327813729645,0.0001087327813729645,5,-0.28928028408637907,-1.4464014204318953,-0.7102314650913522,0.2507880014620537,0.4,0.5,0.28928028408637907,1,1,4,s1_r1_t4
1,share_01,y_ir_rise_h,98893,173,5.513808047149189e-10,0.20990618503757896,0.18538859597523238,,0.0,0.0,0.00010692518844734877,0.00010692518844734877,5,-0.07151817694704163,-0.35759088473520817,-0.9731967429247661,0.30261094264729066,0.4,0.5,0.07151817694704163,1,1,1,s1_r1_t1
6,share_06,y_ir_rise_h,98893,173,1.0073633055967614e-05,0.20990618503757896,0.001984537621684934,,0.0,0.0,0.00015642800310160967,0.00015642800310160967,5,0.017808955741560464,0.08904477870780232,-0.005861244745670118,0.01836933719860109,0.4,0.5,0.017808955741560464,1,2,1,s1_r2_t1
11,share_11,y_ir_rise_h,98893,173,6.3119052745279e-05,0.20990618503757896,0.1455044830629929,,0.0,0.0,0.04982395097613335,0.04982395097613335,5,-0.002645940096896444,-0.013229700484482219,-0.00360517923451527,0.001951798160787777,0.4,0.5,0.002645940096896444,1,3,1,s1_r3_t1
