n_rows,mse,rmse,mae,r2,stage,method,set_type,target,horizon,horizon_step,monotonic_violation_rate,curve_has_violation_rate
251,6.09333950352149e-05,0.007805984565396918,0.0041876684621985835,0.9522511008338427,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H8,8,0.0,0.0
251,6.221488949457585e-05,0.007887641567323902,0.004350810649385485,0.9519598971088203,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H9,9,0.0,0.0
251,6.267042410173243e-05,0.00791646537930486,0.004431858718157763,0.9522302311255844,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H10,10,0.0,0.0
251,6.391007028245588e-05,0.007994377416813386,0.0046029169246020055,0.952098851656132,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H11,11,0.0,0.0
251,6.780088316989175e-05,0.008234129168885544,0.004738038992026886,0.9498668177646544,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H12,12,0.0,0.0
251,6.942088314384666e-05,0.008331919535367984,0.004824187888567191,0.9493128155658723,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H13,13,0.0,0.0
251,7.063826574479893e-05,0.008404657384141184,0.004910492089640097,0.94890981808493,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H14,14,0.0,0.0
251,7.242558117927872e-05,0.008510322037342578,0.005044834309840104,0.9485502076384532,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H15,15,0.0,0.0
251,7.739812152455872e-05,0.00879762021938653,0.00517951706016206,0.9456523664354293,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H16,16,0.0,0.0
251,7.976973815365773e-05,0.008931390605815968,0.005269599388320139,0.9447478474212954,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H17,17,0.0,0.0
251,8.156085634656095e-05,0.009031104934976724,0.005368912599951144,0.9443683314952037,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H18,18,0.0,0.0
251,8.59683426080062e-05,0.009271911486204244,0.0055507559225378795,0.9422031413414553,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H19,19,0.0,0.0
251,8.666126239497858e-05,0.009309203102037176,0.005559633452578843,0.9422324706188644,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H20,20,0.0,0.0
251,8.993094053497468e-05,0.009483192528625298,0.005645452505088892,0.9410484631447035,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H21,21,0.0,0.0
251,9.289889142776417e-05,0.009638407100126253,0.005788420775972042,0.939841284322442,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H22,22,0.0,0.0
251,9.761243337402974e-05,0.009879900473892929,0.005990654111383447,0.9378061414966832,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H23,23,0.0,0.0
251,9.775542914758753e-05,0.009887134526625372,0.006038947171898952,0.9385077861490216,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H24,24,0.0,0.0
251,0.00010105027860931897,0.010052376764194574,0.006192879610327609,0.9373598439017928,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H25,25,0.0,0.0
251,0.00010332614964897788,0.010164947105075258,0.006271732755866183,0.9369922492295402,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H26,26,0.0,0.0
251,0.0001049691640289667,0.010245446014155104,0.006331693128760593,0.9367081587821064,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H27,27,0.0,0.0
251,0.00010728665396541322,0.010357927107554543,0.006351053002346079,0.936196114121155,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H28,28,0.0,0.0
251,0.00010930817411839293,0.010455054955302384,0.006442965501808075,0.9359365503107605,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H29,29,0.0,0.0
251,0.00010935913532515331,0.010457491827639805,0.006451911422835879,0.9368118466196927,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H30,30,0.0,0.0
251,0.00011408383747200198,0.010681003579814117,0.006520682359596651,0.9348884552956181,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H31,31,0.0,0.0
251,0.00011365297967759818,0.010660815150709544,0.006551915905865065,0.9359314539925142,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H32,32,0.0,0.0
251,0.00011801998676143828,0.010863700417511443,0.006702102512952346,0.9345000941593606,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H33,33,0.0,0.0
251,0.00012031668737390834,0.010968896360797122,0.006736241726286385,0.9341599872747486,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H34,34,0.0,0.0
251,0.00012012872212951202,0.010960324909851533,0.00681579326728426,0.9351605062863303,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H35,35,0.0,0.0
251,0.00012299203853362637,0.011090177569977244,0.00692883573205347,0.9343243275661948,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H36,36,0.0,0.0
251,0.00012588796305976186,0.011219980528492992,0.007038018617971959,0.9339440639644576,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H37,37,0.0,0.0
251,0.00012645978114803592,0.011245433791012062,0.007012878993592884,0.9345845040602725,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H38,38,0.0,0.0
251,0.0001272188661884491,0.011279134106324347,0.007084413116196709,0.9350321265783201,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H39,39,0.0,0.0
251,0.00012898984085724124,0.011357369451472522,0.007134640834246025,0.935091811507467,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H40,40,0.0,0.0
251,0.0001328603088868802,0.011526504625725884,0.007219891624146723,0.9342759608280704,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H41,41,0.0,0.0
251,0.00013320448286046507,0.011541424646050636,0.007282701384023843,0.9349738550431766,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H42,42,0.0,0.0
251,0.00013313228796231694,0.01153829657975201,0.007322337760393366,0.935998992356253,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H43,43,0.0,0.0
251,0.00013792325840118259,0.011744073330884076,0.007408441537879847,0.934637221971869,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H44,44,0.0,0.0
251,0.0001344951368026101,0.011597203835520445,0.0073369698695452635,0.9368434962991857,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H45,45,0.0,0.0
251,0.00013102189905061072,0.01144647976674972,0.0073528294544296015,0.9394040983345887,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H46,46,0.0,0.0
251,0.000131150225312348,0.011452083885142825,0.007365592684878768,0.9402409542425622,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H47,47,0.0,0.0
251,0.00013164039919286117,0.011473465003775501,0.007428421679720946,0.9407578504964756,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H48,48,0.0,0.0
251,0.00013280919157600396,0.011524287031135763,0.007401682941087216,0.9410943592370543,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H49,49,0.0,0.0
251,0.0001392619888455899,0.011800931693963401,0.007752831001205753,0.939390762145393,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,H50,50,0.0,0.0
12550,9.784440767407675e-05,0.009891633215706937,0.005869015436248476,0.941390186128894,monotonic_postprocess_retention_prediction,direct_retention_bounded_monotonic,valid,retention,all,0,0.0,0.0
251,0.0002724612902238121,0.016506401492263907,0.011077433468336121,0.7668160533966366,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H1,1,0.49329213757216034,1.0
251,0.0002801421360785897,0.016737447119515858,0.011406776677089864,0.7629210597890581,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H2,2,0.49329213757216034,1.0
251,0.00027693742904319805,0.016641437108711438,0.01119685766706429,0.768528280795104,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H3,3,0.49329213757216034,1.0
251,0.00024458661651237054,0.01563926521651099,0.010894853755297413,0.7975588558417338,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H4,4,0.49329213757216034,1.0
251,0.00028229922691308496,0.016801762613282124,0.011483356297253609,0.7694427902275923,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H5,5,0.49329213757216034,1.0
251,0.00027043423928316203,0.016444884897230568,0.011096078086184312,0.7828940449985776,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H6,6,0.49329213757216034,1.0
251,0.00026576520772973906,0.016302306822340788,0.01105195925055271,0.7894220600644053,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H7,7,0.49329213757216034,1.0
251,0.0002419207599066688,0.01555380210452315,0.010936644210283503,0.8104249736239411,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H8,8,0.49329213757216034,1.0
251,0.0002700717087333126,0.016433858607561178,0.011137515187738421,0.7914603275687536,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H9,9,0.49329213757216034,1.0
251,0.00026471316606009365,0.016270008176399103,0.011538898802373515,0.798225607342652,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H10,10,0.49329213757216034,1.0
251,0.00027751410132861523,0.01665875449511803,0.011472712000052765,0.7920007899145373,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H11,11,0.49329213757216034,1.0
251,0.00025038774170468576,0.015823645019548617,0.010859272157053556,0.814858838152245,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H12,12,0.49329213757216034,1.0
251,0.00025947807675592827,0.01610832321366592,0.010912636361749042,0.810543851683825,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H13,13,0.49329213757216034,1.0
251,0.00029766154739652834,0.017252870700162577,0.011597571857422004,0.7847118350760249,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H14,14,0.49329213757216034,1.0
251,0.00028746846506897826,0.01695489501792855,0.01147522560628763,0.7957877231018612,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H15,15,0.49329213757216034,1.0
251,0.0003020519724942232,0.017379642473141478,0.011744209019786336,0.7879042850754068,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H16,16,0.49329213757216034,1.0
251,0.00032649717422925627,0.018069232806880768,0.012641972517112337,0.7738531916416524,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H17,17,0.49329213757216034,1.0
251,0.0002718843724856952,0.016488916655914516,0.01124256303110921,0.8145509750720447,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H18,18,0.49329213757216034,1.0
251,0.00026660127779422034,0.01632792937865118,0.011501329353606078,0.8207629005816736,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H19,19,0.49329213757216034,1.0
251,0.00028294061880077323,0.016820838825717735,0.011529927472194359,0.8113946178721091,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H20,20,0.49329213757216034,1.0
251,0.0003168940363306528,0.017801517809744562,0.012203781015844446,0.792269597639704,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H21,21,0.49329213757216034,1.0
251,0.0002840242516684889,0.016853019066876085,0.011673111364660982,0.8160738633254642,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H22,22,0.49329213757216034,1.0
251,0.0002581913175917796,0.016068332757065356,0.010920906921781864,0.8354931465384372,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H23,23,0.49329213757216034,1.0
251,0.0002813704724987692,0.01677410124265289,0.011568683077139676,0.8230063187577739,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H24,24,0.49329213757216034,1.0
251,0.00027421316898637544,0.016559383110079175,0.011890884177143351,0.8300177303231446,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H25,25,0.49329213757216034,1.0
251,0.000287603900388734,0.016958888536361516,0.011939452701355836,0.8246206314871158,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H26,26,0.49329213757216034,1.0
251,0.00028973823659129457,0.01702169899250056,0.011748395830511573,0.825300442899324,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H27,27,0.49329213757216034,1.0
251,0.00030430916262745594,0.01744445936758878,0.012108570076079954,0.8190258865708646,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H28,28,0.49329213757216034,1.0
251,0.00027945344149725123,0.01671686099413557,0.011631528457322451,0.8362176329973885,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H29,29,0.49329213757216034,1.0
251,0.00030768077353406195,0.017540831608964896,0.01241226808958319,0.8222207970789417,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H30,30,0.49329213757216034,1.0
251,0.000269897838783212,0.01642856776420915,0.011765232599114052,0.8459600800169265,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H31,31,0.49329213757216034,1.0
251,0.00030201761777006125,0.0173786540839635,0.011760969798403426,0.8297463938555548,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H32,32,0.49329213757216034,1.0
251,0.0003219807792995139,0.017943822873053388,0.012332992962157107,0.8213039053355947,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H33,33,0.49329213757216034,1.0
251,0.00025134845471312965,0.015853972836898947,0.011454598362227375,0.8624564404324393,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H34,34,0.49329213757216034,1.0
251,0.0003337670613742446,0.018269292853699746,0.012680730496744714,0.8198491843235155,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H35,35,0.49329213757216034,1.0
251,0.0002855321649615421,0.016897697031298144,0.012122492391274749,0.8475306437806339,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H36,36,0.49329213757216034,1.0
251,0.0003105816657106195,0.017623327316673758,0.012145929127575396,0.8370315783546869,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H37,37,0.49329213757216034,1.0
251,0.0003020887804632872,0.017380701380073454,0.012211757589621376,0.8437346070629324,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H38,38,0.49329213757216034,1.0
251,0.0003055617702753054,0.017480325233682162,0.012748851956599258,0.8439563328261064,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H39,39,0.49329213757216034,1.0
251,0.0003186419858251073,0.017850545813086705,0.012914599412940877,0.8396581161731853,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H40,40,0.49329213757216034,1.0
251,0.0002972132781510527,0.017239874655897377,0.012441913445157356,0.8529729661230198,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H41,41,0.49329213757216034,1.0
251,0.00030606635279024544,0.017494752150009025,0.012378075920728104,0.8505882490171679,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H42,42,0.49329213757216034,1.0
251,0.00029659792582120367,0.01722201863374917,0.012240599588568945,0.8574157598570274,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H43,43,0.49329213757216034,1.0
251,0.00030556493173743035,0.017480415662604547,0.012594620307603195,0.8551906832983914,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H44,44,0.49329213757216034,1.0
251,0.00034293305361572673,0.018518451706763358,0.012619361934433903,0.8389647894733927,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H45,45,0.49329213757216034,1.0
251,0.0003033655281929,0.017417391543882225,0.012377021084743674,0.859697441051807,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H46,46,0.49329213757216034,1.0
251,0.00032116531587490495,0.017921085789507983,0.012877349834518118,0.8536599326355606,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H47,47,0.49329213757216034,1.0
251,0.0002956617238330476,0.017194816772302276,0.012493860911563098,0.8669433080332304,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H48,48,0.49329213757216034,1.0
251,0.0002749730506708286,0.01658231137902158,0.011638932256584635,0.8780395878470685,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H49,49,0.49329213757216034,1.0
251,0.0003572405893227037,0.018900809224017465,0.013401535640199814,0.8445226868504152,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,H50,50,0.49329213757216034,1.0
12550,0.0002895499151888773,0.017016166289410706,0.011841936002214592,0.8265566010461849,monotonic_postprocess_retention_prediction,deployable_bridge,valid,retention,all,0,0.49329213757216034,1.0
251,0.00027246129022381215,0.016506401492263907,0.011077433468336124,0.7668160533966366,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H1,1,0.0,0.0
251,0.0002413885994097021,0.015536685599242268,0.010506704746489508,0.7957174378401924,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H2,2,0.0,0.0
251,0.00025020258590091653,0.01581779333222294,0.010733939024556684,0.7908739786164406,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H3,3,0.0,0.0
251,0.0002365549387534934,0.015380342608456204,0.010615018259481605,0.8042065704967806,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H4,4,0.0,0.0
251,0.0002448477714366136,0.0156476123238216,0.010834744014588003,0.8000298491118495,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H5,5,0.0,0.0
251,0.000239655001885604,0.0154807946141535,0.010815632770735906,0.8076037701691965,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H6,6,0.0,0.0
251,0.0002335713476866008,0.01528304117924835,0.01066004256328263,0.81493072910491,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H7,7,0.0,0.0
251,0.0002351747887002585,0.015335409635880565,0.010813181856238988,0.8157112817104432,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H8,8,0.0,0.0
251,0.00024010583779441257,0.015495348908443868,0.010831768294254621,0.8145988967251623,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H9,9,0.0,0.0
251,0.00024161458957499936,0.015543956689819982,0.010895581359407344,0.815832216454309,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H10,10,0.0,0.0
251,0.0002523022791681639,0.015884025911845016,0.011065119053738045,0.8108972678559567,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H11,11,0.0,0.0
251,0.0002528171587147585,0.015900225115222693,0.011163628433805063,0.8130624838866753,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H12,12,0.0,0.0
251,0.0002504968033349428,0.015827090804533307,0.01114866078137401,0.8171014672272563,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H13,13,0.0,0.0
251,0.0002752946139882805,0.016592004519896942,0.011446594954486862,0.800889054103996,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H14,14,0.0,0.0
251,0.0002756669752974438,0.016603221834856144,0.011459649796504899,0.8041712830045339,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H15,15,0.0,0.0
251,0.00027647864058075606,0.01662764687443043,0.011627450882201172,0.8058614401649815,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H16,16,0.0,0.0
251,0.0002765237995023304,0.01662900476584003,0.011755711528884459,0.8084670262761127,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H17,17,0.0,0.0
251,0.00028251608430297553,0.0168082147863173,0.011910538986859568,0.8072992137008265,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H18,18,0.0,0.0
251,0.00028518434198911353,0.01688740187207948,0.01206124470053441,0.8082694326127462,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H19,19,0.0,0.0
251,0.0002825187404129105,0.016808293798387466,0.01195765159044608,0.8116758377792811,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H20,20,0.0,0.0
251,0.00029694724463478117,0.017232157283253342,0.012280743198090806,0.8053451200217565,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H21,21,0.0,0.0
251,0.00030361079320487586,0.017424430929154498,0.012463977612347242,0.8033901685548931,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H22,22,0.0,0.0
251,0.00030235457886195795,0.017388346064590443,0.012375981684225015,0.8073544809244186,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H23,23,0.0,0.0
251,0.00030521918347790113,0.017470523274301236,0.012457463133382614,0.8080044917657929,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H24,24,0.0,0.0
251,0.0003013125750250961,0.017358357497905614,0.012438486296817125,0.8132190529934453,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H25,25,0.0,0.0
251,0.00030359581956755877,0.017424001250216863,0.012530249903401536,0.8148688420186819,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H26,26,0.0,0.0
251,0.00030339328865509646,0.01741818844355223,0.012501831786091109,0.8170670403087715,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H27,27,0.0,0.0
251,0.0003025296629963609,0.01739337986121044,0.012504717743254274,0.8200841635064138,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H28,28,0.0,0.0
251,0.0003014301427892224,0.01736174365636189,0.012569819076127737,0.8233375047827436,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H29,29,0.0,0.0
251,0.00029992375186186433,0.017318306841659328,0.012580648598917926,0.8267028357649632,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H30,30,0.0,0.0
251,0.00030082597171614007,0.01734433543599005,0.012602538464078869,0.8283083376254627,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H31,31,0.0,0.0
251,0.0003023521010919229,0.01738827481643659,0.012670409631919096,0.8295578386574753,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H32,32,0.0,0.0
251,0.00030161885762730205,0.017367177595317612,0.012701528718272053,0.8326045671036753,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H33,33,0.0,0.0
251,0.0002968253227958813,0.01722861929453087,0.012627968987620693,0.8375704695947626,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H34,34,0.0,0.0
251,0.0002997977596366804,0.017314668915017706,0.01266041694884282,0.8381841194449925,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H35,35,0.0,0.0
251,0.000307618781118491,0.017539064431106095,0.012780313710292493,0.8357367635816455,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H36,36,0.0,0.0
251,0.0003074641815683588,0.017534656585412752,0.012856126069072703,0.8386673847343264,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H37,37,0.0,0.0
251,0.00030566058216877925,0.017483151379793612,0.012837109812702316,0.841886974733966,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H38,38,0.0,0.0
251,0.0003131171339720637,0.017695116105074408,0.013083746233784341,0.8400979749660493,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H39,39,0.0,0.0
251,0.000327517782991537,0.018097452389536407,0.013338038408423795,0.835191780594574,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H40,40,0.0,0.0
251,0.00032813736025262563,0.018114562104909564,0.013420640709865615,0.8376752778937216,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H41,41,0.0,0.0
251,0.0003307755200242709,0.01818723508464854,0.013465523957256302,0.8385260281683002,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H42,42,0.0,0.0
251,0.0003270198716619894,0.01808369076438738,0.013408824979546544,0.842790944058437,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H43,43,0.0,0.0
251,0.00032819249152531827,0.01811608378003696,0.01341844554916321,0.8444673275360736,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H44,44,0.0,0.0
251,0.00033494728709774585,0.018301565154317974,0.013280552934365444,0.842714762183461,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H45,45,0.0,0.0
251,0.00034105183950450637,0.018467588892557316,0.013427491681984219,0.8422680187115914,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H46,46,0.0,0.0
251,0.0003388102956137655,0.018406800254627785,0.013342254427799662,0.8456199376672534,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H47,47,0.0,0.0
251,0.00033648647785735833,0.018343567751595062,0.013329555788838057,0.8485709375741473,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H48,48,0.0,0.0
251,0.00032928761712001703,0.01814628383774532,0.01321086821803059,0.8539491291861553,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H49,49,0.0,0.0
251,0.0003344578614806867,0.018288189125243833,0.01340262775877082,0.8544381259605419,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,H50,50,0.0,0.0
12550,0.0002911531665311649,0.01706321090918016,0.012198983981789821,0.825596236882368,monotonic_postprocess_retention_prediction,deployable_bridge_cummin,valid,retention,all,0,0.0,0.0
251,0.00028794854012892786,0.016969046529753163,0.011430052409608997,0.7535614070138755,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H1,1,0.0,0.0
251,0.0002574248671366203,0.016044465311646265,0.01082313393216684,0.7821462506890737,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H2,2,0.0,0.0
251,0.0002563691260501841,0.016011531033920025,0.010739329089206532,0.78571981922806,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H3,3,0.0,0.0
251,0.00024721404590638855,0.015723041878287693,0.010588527200706455,0.7953841668898011,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H4,4,0.0,0.0
251,0.00024686912181355944,0.015712069303995557,0.0106754716174061,0.7983789876908775,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H5,5,0.0,0.0
251,0.00024336235102601764,0.01560007535321601,0.010602254791563726,0.8046274918037546,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H6,6,0.0,0.0
251,0.00024068781804233177,0.0155141167341983,0.01055825445281557,0.8092920238736125,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H7,7,0.0,0.0
251,0.00023730278500476372,0.015404635179216798,0.010498698489124561,0.8140437317419726,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H8,8,0.0,0.0
251,0.00023583443050272963,0.015356901722116009,0.010526483514869352,0.8178971240056346,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H9,9,0.0,0.0
251,0.00023744650696876495,0.015409299366576177,0.010553461621956996,0.8190092867486807,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H10,10,0.0,0.0
251,0.00023491363559002249,0.015326892561443187,0.010490483971705947,0.8239302060432248,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H11,11,0.0,0.0
251,0.00023379020548663438,0.01529019965489772,0.010404142013109062,0.8271313524466728,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H12,12,0.0,0.0
