base_t,next_t,delta_global,weight_global,delta_q1,weight_q1,delta_q2,weight_q2,delta_q3,weight_q3,delta_q4,weight_q4,scheme
5.500000000000002,6.500000000000002,0.0170301063621839,0.06611681997908538,0.010437125777479704,0.06488614259704378,0.0196823242827663,0.065390249964057,0.019163947815649125,0.07630054276126243,0.018871046332775955,0.05821597964196051,quantile4
5.600000000000001,6.600000000000001,0.031659818742704585,0.061172503833307655,0.010021658445584378,0.06030613459337662,0.012749908001375432,0.06032842140823581,0.05007269318652525,0.07125208303364011,0.053767271697609934,0.05313777018951973,quantile4
5.700000000000002,6.700000000000002,0.031676597045846536,0.053002216095509876,0.011060303426747988,0.05293690011355394,0.010544814493599149,0.05258799593858228,0.05112466510360795,0.06248680210068141,0.05393641337071643,0.044368243878600507,quantile4
5.8000000000000025,6.8000000000000025,0.03371357430035944,0.04484941804041358,0.01384226512378776,0.04572416297106231,0.010675055249491033,0.04516478575177167,0.05459568765071875,0.054278409191285654,0.05569235792276292,0.03468181561485334,quantile4
5.900000000000002,6.900000000000002,0.03379720778375018,0.03845893017448874,0.01456194579535475,0.04018246846891815,0.009556968538638935,0.03950868053114481,0.055559821972947815,0.048087894237721085,0.05545531980041685,0.026594774040507193,quantile4
6.000000000000002,7.000000000000002,0.01816777585648114,0.03234135726185854,0.002915185354294296,0.03452614931258806,-0.0043097448497635,0.0338196345008626,0.039209892164511456,0.0413750815212443,0.03480366207709779,0.020201868487904284,quantile4
6.100000000000002,7.100000000000002,0.018089245392673974,0.02449929030238634,0.0029335767640598963,0.02655752462136203,-0.004220904175905217,0.02593597256694656,0.038361904390355445,0.031644524358034436,0.035228760791136224,0.014329528884418954,quantile4
6.200000000000003,7.200000000000003,0.017978372438898105,0.015559219826582668,0.0027677438733457746,0.017040281686896166,-0.0035951961219006195,0.01660252904559124,0.03678106234903258,0.020129758876036817,0.03590633234798318,0.008779517889429548,quantile4
6.3000000000000025,7.3000000000000025,0.017934100054796766,0.007974785939163438,0.002591777294565799,0.008797728124496572,-0.0028246656064163174,0.008557254724038826,0.035388496555595034,0.010302753436861836,0.03652834642660271,0.004407889326453542,quantile4
6.400000000000002,7.400000000000002,0.018158155780845252,0.0032914584876493464,0.0025665479062803014,0.0036584045750424326,-0.002227327427489162,0.003559917424255399,0.03533044950877498,0.004252810676334774,0.03691237668477704,0.0017661633068283185,quantile4
6.500000000000003,7.500000000000003,0.01918596584487441,0.0012864987735514855,0.0029177096024793872,0.001467443016694961,-0.0018097539906693596,0.0014523821681404047,0.038543387257955315,0.0017024666647494626,0.03704607565919685,0.0005581170365947335,quantile4
6.600000000000003,7.600000000000003,0.00477215775052642,0.0010561078449284802,0.0021285931366009678,0.0012858194909426265,0.0008954322671073097,0.0013362247682108138,0.015870416661542635,0.0015078379006059203,0.0002089818531661029,0.00013836229151704247,quantile4
6.700000000000003,7.700000000000003,0.010857550650012225,0.0019696239640077163,0.0045367712729527075,0.0024551701029689073,0.0016682626095162983,0.002595482385974766,0.03733500016652433,0.0028939437250056575,-7.413887841627524e-05,2.684160857042628e-05,quantile4
6.8000000000000025,7.8000000000000025,0.019921356466575703,0.003594251561882782,0.008130917635335733,0.004491207840212246,0.0027802390238208835,0.004756361010173459,0.06935901434855465,0.005297151940109187,-0.0005180127526103426,4.069199222939143e-06,quantile4
6.900000000000003,7.900000000000003,0.028795457085588647,0.005219485882363262,0.011650818218755396,0.006523324812361028,0.0038636374804007926,0.006909484448381721,0.10071998382060555,0.007694374832705971,-0.0009555009608511569,4.827584176234997e-07,quantile4
7.0000000000000036,8.000000000000004,0.03257385542606383,0.005913540971127274,0.013149573125342269,0.007390870230552438,0.004324615308697588,0.007828481936979947,0.11407322056882073,0.008717705489755933,-0.0011419435893184574,5.981053331917009e-08,quantile4
