t_eval,weight_mean,weight_std,weight_p95,weight_p99,weight_max,effective_sample_size,clip_threshold
4.900000000000001,1.1002145327875843,1.5523306142566793,4.0318245715790475,4.047188637824597,4.047363338733909,34255.668991525075,4.047363338733909
5.0,1.052829046939265,1.2795480621320645,3.588860862870325,3.9970704918556947,4.322732575773614,41359.38868297875,4.322732575773614
5.000000000000002,1.0528290469392643,1.2795480621320614,3.588860862870325,3.9970704918556947,4.322732575773691,41359.38868297884,4.322732575773691
5.1000000000000005,1.047054572793702,1.3564584217392985,3.172905587167729,3.8088588598822795,10.281643383482026,38251.47504761813,10.281643383482026
5.100000000000001,1.0470545727937022,1.3564584217393023,3.172905587167722,3.8088588598822875,10.281643383482097,38251.475047618034,10.281643383482097
5.200000000000001,1.1313318176201348,1.9269748615925761,3.5766063876161125,4.085021522107278,19.208638686950096,26261.33533954097,19.208638686950096
5.300000000000001,1.2592319378877328,2.575328599481795,3.6222233060735327,4.683878484713705,27.948404376015358,19767.757042932073,27.948404376015358
5.300000000000002,1.259231937887734,2.575328599481799,3.6222233060735327,4.6838784847137145,27.948404376015418,19767.757042932044,27.948404376015418
5.4,1.3403786205888537,2.858220378416426,3.8404784349503194,5.3075296593063195,31.669691184367892,18469.010100010302,31.669691184367892
5.400000000000002,1.3403786205888544,2.8582203784164264,3.8404784349503194,5.3075296593063195,31.669691184367892,18469.01010001032,31.669691184367892
5.500000000000001,1.3103244546571073,2.6123862109575926,3.389210323286587,4.683878484713694,27.948404376015294,20593.684431138863,27.948404376015294
5.500000000000002,1.3103244546571067,2.6123862109575886,3.3892103232865796,4.683878484713683,27.94840437601523,20593.684431138907,27.94840437601523
5.600000000000001,1.1673505045473263,2.0323645429693786,3.6813190874046566,3.7174697010191284,19.208638686949925,25414.81985415509,19.208638686949925
5.700000000000001,0.9701541030592359,1.430995148541312,3.248752692060147,3.280655496601451,10.281643383481958,32260.71542176125,10.281643383481958
5.700000000000002,0.9701541030592341,1.4309951485413075,3.2487526920601404,3.2806554966014443,10.28164338348189,32260.715421761306,10.28164338348189
5.800000000000001,0.7950148753884563,1.097893118940793,2.4649926753332054,3.4981928849450608,4.286026626452469,35241.39235550817,4.286026626452469
