t_eval,m_global,m_cycle_0_500,m_cycle_500_1000,m_cycle_1000_1500,m_cycle_1500_max,scheme
1.436680589255968,0.03978682406826442,0.03851276339061687,0.04561620660938233,0.03132020092252441,0.02935715760748841,fixed4
1.536680589255968,0.03999985600315163,0.03889366988676759,0.04540999727867629,0.031100414877930495,0.029378239572559025,fixed4
1.6366805892559682,0.039893378425653776,0.038968320729594094,0.04478246937633761,0.03081625604289529,0.029414204610238668,fixed4
1.7366805892559682,0.034175107845077206,0.03323384124395151,0.039007016669626964,0.02554126499691975,0.0242368060723633,fixed4
1.8366805892559683,0.033775794178284795,0.03295969385521503,0.03833184947511498,0.024624463768453165,0.023612764059134757,fixed4
1.9366805892559684,0.029734563414326187,0.029325444988639572,0.03387837415436916,0.017019661876254012,0.01595547990114636,fixed4
2.0366805892559685,0.02952339944126757,0.02891216282326848,0.034345268777931086,0.016397388196899277,0.01562501082662416,fixed4
2.1366805892559686,0.029469543853695674,0.028600258803637674,0.03520089399505764,0.015721525507476335,0.014967221659894624,fixed4
2.2366805892559687,0.029355182265437523,0.028136849313511365,0.03623998957409178,0.015106166753174423,0.014381261538476338,fixed4
2.3366805892559688,0.02923950561032389,0.02771505654757517,0.03711656516202989,0.014674212045859898,0.013840985164903912,fixed4
2.436680589255968,0.02896263774256621,0.02715057722819345,0.03766339535387823,0.01458107296995395,0.013655279171827362,fixed4
2.436680589255969,0.028962637742566195,0.027150577228193452,0.03766339535387822,0.014581072969953946,0.013655279171827362,fixed4
2.536680589255968,0.028454803294415777,0.026350693157486553,0.03782907539230737,0.015037612950857301,0.013827577894565107,fixed4
2.536680589255969,0.028454803294415777,0.02635069315748655,0.03782907539230738,0.015037612950857314,0.01382757789456511,fixed4
2.636680589255968,0.02808731176567171,0.025868320029010225,0.03759789782434518,0.015670563226220638,0.014173392087331102,fixed4
2.636680589255969,0.028087311765671714,0.025868320029010225,0.03759789782434518,0.01567056322622065,0.014173392087331104,fixed4
2.7366805892559682,0.028058016326705657,0.025886887478712442,0.037299864514876845,0.016315353081396738,0.014404536162521275,fixed4
2.736680589255969,0.028058016326705657,0.02588688747871244,0.037299864514876845,0.016315353081396738,0.014404536162521277,fixed4
2.8366805892559683,0.028296781509378015,0.026305249320008873,0.03700355609571604,0.016693186902093433,0.01425494920434104,fixed4
2.836680589255969,0.028296781509378022,0.026305249320008873,0.037003556095716046,0.016693186902093433,0.014254949204341043,fixed4
2.9366805892559684,0.029533899162458386,0.027810742603714553,0.0375316042170105,0.017723654088138512,0.01453889973019912,fixed4
2.9366805892559693,0.029533899162458403,0.027810742603714578,0.03753160421701048,0.017723654088138505,0.01453889973019911,fixed4
3.0366805892559685,0.03689146184694212,0.035035290631044005,0.04496086005670462,0.02682439959557912,0.02257788247500971,fixed4
3.0366805892559694,0.03689146184694213,0.035035290631044,0.04496086005670463,0.026824399595579116,0.02257788247500971,fixed4
3.1366805892559686,0.04465049559643732,0.042311309007982786,0.05405086666720887,0.03589174911200421,0.028712101502334626,fixed4
3.1366805892559695,0.04465049559643729,0.04231130900798276,0.05405086666720885,0.035891749112004226,0.028712101502334626,fixed4
3.2366805892559687,0.05072375289688851,0.04758313096456024,0.06220329459939197,0.04347548354395112,0.03590604425220974,fixed4
3.2366805892559696,0.0507237528968885,0.047583130964560204,0.062203294599392014,0.04347548354395113,0.03590604425220973,fixed4
3.3366805892559688,0.05150127479015083,0.04823107893108975,0.06324082419478641,0.04480680659336581,0.03728107965445094,fixed4
3.3366805892559697,0.0515012747901508,0.04823107893108974,0.0632408241947864,0.04480680659336581,0.03728107965445095,fixed4
3.436680589255969,0.052559046212361425,0.04908426199352441,0.06481326966993682,0.04614923936058725,0.039149253716318735,fixed4
3.4366805892559698,0.05255904621236145,0.04908426199352442,0.06481326966993681,0.04614923936058724,0.03914925371631877,fixed4
3.536680589255969,0.0526509440471287,0.04900747181677718,0.06540303518121186,0.04613264945302557,0.03962376929302385,fixed4
3.53668058925597,0.0526509440471287,0.049007471816777164,0.06540303518121185,0.046132649453025615,0.039623769293023844,fixed4
3.636680589255969,0.05261603062388718,0.048894808034558264,0.06568595073217989,0.04560567033343984,0.03949941003997279,fixed4
3.63668058925597,0.05261603062388719,0.04889480803455827,0.0656859507321799,0.04560567033343982,0.03949941003997279,fixed4
3.736680589255969,0.05263733280679558,0.048916498906042216,0.06573873650355681,0.04537006119322385,0.03966797405440612,fixed4
3.73668058925597,0.05263733280679556,0.048916498906042216,0.06573873650355684,0.045370061193223836,0.03966797405440614,fixed4
3.836680589255969,0.05267001085501889,0.04905883093854915,0.06542470239470474,0.04535834576196063,0.04012564598578324,fixed4
3.83668058925597,0.05267001085501889,0.04905883093854917,0.06542470239470476,0.04535834576196062,0.04012564598578325,fixed4
3.9366805892559693,0.05262828371300076,0.049200574892345826,0.06478969072958758,0.04532660696460909,0.04078646497190741,fixed4
4.036680589255969,0.05253271841338879,0.04937622397758014,0.06395597243166644,0.04453902812943671,0.041343195883430765,fixed4
4.1366805892559695,0.05238101646563675,0.049647575466282005,0.06287208113400437,0.04218914594764069,0.04160708502199921,fixed4
4.23668058925597,0.05262469871211324,0.05066507499888102,0.061492874509173866,0.038284819770246434,0.041618702513274916,fixed4
4.33668058925597,0.05366746427234329,0.05276524238185912,0.060252527910021066,0.03444509006505188,0.041339820580783594,fixed4
4.436680589255969,0.054984256215713415,0.054643360635997375,0.060415585168868205,0.03345862406499397,0.040258003975124836,fixed4
4.53668058925597,0.06134195685418597,0.06050427934359501,0.06754606292599613,0.04450763059996331,0.04578540751818615,fixed4
4.63668058925597,0.06529599650646196,0.06220436954348112,0.07704418095167352,0.05682998677433744,0.04697756368224821,fixed4
4.73668058925597,0.06566970718627767,0.05946003194851014,0.08481098769651874,0.06893841734719328,0.04757465686289331,fixed4
4.83668058925597,0.06386022665504114,0.05502504699184317,0.08870224223822233,0.07853282769144442,0.05042002910298046,fixed4
