t_eval,m_global,m_cycle_0_500,m_cycle_500_1000,m_cycle_1000_1500,m_cycle_1500_max,scheme
6.100000000000001,0.04999953967636653,0.04041074931137551,0.07318977344352684,0.07432158153710022,0.07421332737026275,fixed4
6.100000000000002,0.04999953967636653,0.04041074931137554,0.0731897734435268,0.07432158153710022,0.07421332737026275,fixed4
6.200000000000001,0.04996344961064908,0.040680219073508,0.07224905147082576,0.07422123412401348,0.07421332439919039,fixed4
6.200000000000003,0.049963449610649066,0.040680219073508016,0.07224905147082576,0.07422123412401348,0.07421332439919039,fixed4
6.300000000000002,0.04990841759347979,0.040896963308846505,0.07137416402593827,0.0741940468297996,0.07421332422924398,fixed4
6.3000000000000025,0.04990841759347978,0.04089696330884653,0.07137416402593824,0.0741940468297996,0.07421332422924398,fixed4
6.400000000000002,0.0498686236835519,0.04102535092428128,0.07082391628295123,0.07418841077484598,0.07421332422169796,fixed4
6.500000000000002,0.04986329247555262,0.04109572784817087,0.07059135997334055,0.07418751239395997,0.0742133242214379,fixed4
6.500000000000003,0.04986329247555262,0.04109572784817087,0.07059135997334057,0.07418751239395997,0.0742133242214379,fixed4
6.600000000000001,0.06766665396519146,0.05103065189965005,0.10662365137154241,0.11529398677544038,0.11602917573156984,fixed4
6.600000000000003,0.06766665396519146,0.051030651899650045,0.10662365137154241,0.11529398677544038,0.11602917573156984,fixed4
6.700000000000002,0.0677714954787255,0.05113516775437347,0.10675301370451518,0.11529397626717972,0.11602917573156984,fixed4
6.700000000000003,0.06777149547872549,0.05113516775437347,0.10675301370451518,0.11529397626717972,0.11602917573156984,fixed4
6.8000000000000025,0.0679309333102768,0.051285128378235637,0.10697657223598137,0.11529397549286227,0.11602917573156984,fixed4
6.900000000000002,0.06808749351570607,0.051431248263574154,0.10719948398511468,0.1152939754486019,0.11602917573156984,fixed4
6.900000000000003,0.06808749351570609,0.05143124826357416,0.10719948398511468,0.1152939754486019,0.11602917573156984,fixed4
7.000000000000002,0.06815429230791477,0.05149358269106208,0.10729462207622699,0.11529397544663753,0.11602917573156984,fixed4
7.0000000000000036,0.06815429230791477,0.05149358269106208,0.10729462207622699,0.11529397544663753,0.11602917573156984,fixed4
7.100000000000002,0.06808878506904302,0.051433146340057544,0.107199253652823,0.11529397544656973,0.11602917573156984,fixed4
7.200000000000003,0.06794182204954981,0.051301133082229805,0.1069746228099047,0.11529397544656764,0.11602917573156984,fixed4
7.3000000000000025,0.06784251764827966,0.05123958036603264,0.10674023469165039,0.11529397544656764,0.11602917573156984,fixed4
7.400000000000002,0.06802677946440118,0.051560266223949,0.10655832037245098,0.11529397544656764,0.11602917573156984,fixed4
7.500000000000003,0.06904925832043059,0.05306172508552452,0.10637951024326098,0.11529397544656764,0.11602917573156984,fixed4
7.600000000000003,0.0724388117157198,0.05776555057036743,0.10648994171469436,0.11579776232108407,0.1165477643190865,fixed4
7.700000000000003,0.0786290461287397,0.06669781850371173,0.10587875988594023,0.11579776232108407,0.1165477643190865,fixed4
7.8000000000000025,0.0878522897768558,0.08000328531630989,0.10497802472107216,0.11579776232108407,0.1165477643190865,fixed4
7.900000000000003,0.09688295060129716,0.09303049189502091,0.10409741131390907,0.11579776232108407,0.1165477643190865,fixed4
8.000000000000004,0.10072814773398187,0.09857736651179234,0.10372252924244972,0.11579776232108407,0.1165477643190865,fixed4
