t_eval,m_global,m_q1,m_q2,m_q3,m_q4,scheme
6.100000000000002,0.04999953967636653,0.025781659628895445,0.053410472204877095,0.04544934304828716,0.07540195422927744,quantile4
6.200000000000001,0.04996344961064908,0.02591130993441536,0.053407648281531835,0.045857561997572516,0.07472391330251943,quantile4
6.200000000000003,0.049963449610649066,0.02591130993441536,0.053407648281531835,0.04585756199757252,0.07472391330251943,quantile4
6.300000000000002,0.04990841759347979,0.02607045647160851,0.05327608918544654,0.046235353899240245,0.0740989594082654,quantile4
6.3000000000000025,0.04990841759347978,0.026070456471608515,0.05327608918544655,0.046235353899240245,0.07409895940826537,quantile4
6.400000000000002,0.0498686236835519,0.026183020120621774,0.053119959147540315,0.04651798248408525,0.07370076773633912,quantile4
6.500000000000002,0.04986329247555262,0.026242180467689877,0.05296348965580269,0.0467795608697806,0.07351495984769318,quantile4
6.500000000000003,0.04986329247555262,0.026242180467689877,0.052963489655802685,0.0467795608697806,0.07351495984769318,quantile4
6.600000000000001,0.06766665396519146,0.02859964106449496,0.05088735560784486,0.08052276763689349,0.11065236580317969,quantile4
6.600000000000003,0.06766665396519146,0.028599641064494963,0.05088735560784486,0.08052276763689349,0.11065236580317969,quantile4
6.700000000000002,0.0677714954787255,0.02863249239796543,0.05045023380238624,0.08136279683357943,0.11063497685377925,quantile4
6.700000000000003,0.06777149547872549,0.02863249239796543,0.05045023380238621,0.08136279683357943,0.11063497685377925,quantile4
6.8000000000000025,0.0679309333102768,0.028674492723260638,0.04981228766291642,0.08259859042374607,0.11063141577348809,quantile4
6.900000000000002,0.06808749351570607,0.028714695268154247,0.049189550159907384,0.08380649789587882,0.11063085326809496,quantile4
6.900000000000003,0.06808749351570609,0.028714695268154247,0.04918955015990737,0.08380649789587882,0.11063085326809496,quantile4
7.000000000000002,0.06815429230791477,0.028731802227626037,0.0489245142509217,0.0843210874282954,0.11063077918661407,quantile4
7.0000000000000036,0.06815429230791477,0.028731802227626037,0.0489245142509217,0.0843210874282954,0.11063077918661407,quantile4
7.100000000000002,0.06808878506904302,0.02871523639295561,0.04918956802897394,0.08381124743863759,0.11063071502041781,quantile4
7.200000000000003,0.06794182204954981,0.02867905380776154,0.04981245215963317,0.08263862434660221,0.11063024565050479,quantile4
7.3000000000000025,0.06784251764827966,0.02866223376617476,0.05045142357903238,0.08162385045483328,0.11062730583486985,quantile4
7.400000000000002,0.06802677946440118,0.02874956802690267,0.05089263172005225,0.08184843199285823,0.11061314442111864,quantile4
7.500000000000003,0.06904925832043059,0.029159890070169166,0.05115373566513363,0.08532294812773371,0.11056103550689418,quantile4
7.600000000000003,0.0724388117157198,0.030728234201096064,0.051782787874952205,0.09639318429843409,0.11086134765634512,quantile4
7.700000000000003,0.0786290461287397,0.03316926367091824,0.05211849641190194,0.11869779700010151,0.11056083797536131,quantile4
7.8000000000000025,0.0878522897768558,0.036805410358596274,0.05259252668673754,0.1519576047722983,0.11011340302087652,quantile4
7.900000000000003,0.09688295060129716,0.0403655134869097,0.05305318764030692,0.18452648171648317,0.10967535230724242,quantile4
8.000000000000004,0.10072814773398187,0.041881375352968105,0.05324912955961909,0.19839430799711588,0.10948883559729479,quantile4
