cross_bin,share_feature,outcome_col,n_rows,n_groups,var_treatment,r2_y_nuisance,r2_t_nuisance,skip_reason,share_q01,share_q50,share_q99,support_width_1_99,bootstrap_success,effect_per_1pp,effect_per_5pp,ci_low,ci_high,p_value,q_value,abs_effect_per_1pp,soc_bin,rate_bin,temp_bin,cross_label
22,share_22,y_cap_drop_h,98893,173,2.186412196297837e-05,0.3134462654203637,0.0011636686904604732,,0.0,0.0,0.001862847576849166,0.001862847576849166,400,0.00032487385144069024,0.001624369257203451,-0.00042910002742111537,0.003845773179363656,0.495,0.5918478260869565,0.00032487385144069024,2,1,2,s2_r1_t2
27,share_27,y_cap_drop_h,98893,173,0.0013434369764191022,0.3134462654203637,0.31455833627061525,,0.0,0.0,0.15955031096935274,0.15955031096935274,400,0.00022475646492465173,0.0011237823246232586,-0.0004668559688388862,0.0008302377489484032,0.48,0.5918478260869565,0.00022475646492465173,2,2,2,s2_r2_t2
43,share_43,y_cap_drop_h,98893,173,0.006363313667786441,0.3134462654203637,0.19811850575408485,,0.0,0.0,0.36868507623672486,0.36868507623672486,400,0.00010545185817682217,0.0005272592908841109,-0.00018845139662499133,0.0003831385846185808,0.485,0.5918478260869565,0.00010545185817682217,3,1,3,s3_r1_t3
44,share_44,y_cap_drop_h,98893,173,0.0018133950361615089,0.3134462654203637,0.4080274174363039,,0.0,0.0,0.22610366344451904,0.22610366344451904,400,-0.00014422901598382635,-0.0007211450799191318,-0.0006226702721535363,0.0003370988594857858,0.59,0.6904255319148935,0.00014422901598382635,3,1,4,s3_r1_t4
40,share_40,y_cap_drop_h,98893,173,0.0044216584917379665,0.3134462654203637,0.42314568207593395,,0.0,0.0,0.3050462019443512,0.3050462019443512,400,5.758004784551242e-05,0.0002879002392275621,-0.0002399195519650039,0.0004964347494336552,0.68,0.7791666666666668,5.758004784551242e-05,2,4,5,s2_r4_t5
28,share_28,y_cap_drop_h,98893,173,0.0019640595094969045,0.3134462654203637,0.19675332952602842,,0.0,0.00011447448196122423,0.16437329888343813,0.16437329888343813,400,-6.909629852804289e-05,-0.00034548149264021445,-0.000638780867558854,0.0004695433260306433,0.77,0.8642857142857143,6.909629852804289e-05,2,2,3,s2_r2_t3
53,share_53,y_cap_drop_h,98893,173,1.0296919275536225e-06,0.3134462654203637,0.02150066090548919,,0.0,0.0,0.0,0.0,400,-0.0023402735912742578,-0.01170136795637129,-0.02673996334292852,0.01611849741648449,0.82,0.8843137254901959,0.0023402735912742578,3,3,3,s3_r3_t3
19,share_19,y_cap_drop_h,98893,173,0.00021567190299121963,0.3134462654203637,0.12417855437674152,,0.0,0.0,0.05197099968791008,0.05197099968791008,400,-0.00015753541440264744,-0.0007876770720132373,-0.0017785218126446416,0.0012643404329904357,0.82,0.8843137254901959,0.00015753541440264744,1,4,4,s1_r4_t4
46,share_46,y_cap_drop_h,98893,173,0.0018102278448655586,0.3134462654203637,0.3501105993590147,,0.0,0.0,0.16256453692913062,0.16256453692913062,400,-5.227549769184476e-05,-0.0002613774884592238,-0.0006166300986817791,0.0006036868059571655,0.845,0.89375,5.227549769184476e-05,3,2,1,s3_r2_t1
1,share_01,y_cap_drop_h,98893,173,5.513808047149189e-10,0.3134462654203637,0.18538859597523238,,0.0,0.0,0.00010692518844734877,0.00010692518844734877,400,-0.003385885103681646,-0.01692942551840823,-0.9655427758858538,0.851673336936572,0.87,0.9028301886792454,0.003385885103681646,1,1,1,s1_r1_t1
